	0.0
percy	0.007841450104520151
wax	0.014697400991787084
oldenburg	0.056485143046532967
acetylcysteine	1.8427865110155932
ramamrita	0.3794076104254424
newitz	0.4076595670949094
toffler	0.010556887374868455
masamune	0.07719530565527305
kass	0.020768569257946776
plant	0.0002727552181996607
conant	0.15653129184117048
swat	0.15618930843035883
kruskal	0.18334312981692033
cardan	1.1428682650760016
arend	0.25147856767125387
statistical	0.00047743410749755106
prius	0.020804323959477934
hardy	0.05289000152135879
black	0.005556959636772524
adami	0.35496068559203
ramos	0.2826119219718819
schleiermacher	0.0874949365845242
nederlandse	0.4110713048128244
riccarton	0.5501431521677035
mcarthur	0.08247940650925317
elia	0.4002296414126867
eli	0.0032844232688231255
gabirol	0.8331638132460127
geocities	0.015791742472188494
genisys	1.4424797690644486
rufus	0.010976158025520563
firebird	0.015933148898151932
luitzen	0.12391742748691528
swimme	0.10294191819108872
martian	0.005695072050689964
nine	0.0025295460461483023
last	0.0020498518950798545
ain	0.09286443352353281
turbo	0.04340829345132362
smartphone	0.007147910382070404
persian	0.004901524812326685
rollo	0.07378873888663916
rosalind	0.014485911101119568
meister	0.17164909054936955
dickinson	0.3794076104254424
rockwell	0.20904219029181192
zhou	0.013746506478071506
mcmaster	0.056485143046532967
extermination	0.0393965664263037
programming	0.00040919709236722626
baptiste	0.014908993922600314
dystrophy	0.059875498092674805
hauser	0.004970471388420564
moskowitz	0.019911338322033987
abbé	0.592286520773532
dimaggio	0.2686603259053736
rennell	0.24826716726353035
ulam	0.046507979994302645
spall	0.10933927709958538
alighieri	0.2591480203880385
les	0.10091622696338005
eastman	0.08202630841713396
edmund	0.021806652585511614
alisyn	0.040143611388870314
va	0.14201661422303413
abs	0.04909533868697026
opencog	0.030896658380945432
naomi	0.1574608922812843
kahneman	0.03757171877177395
dawkins	0.014204084691552018
prussians	0.08198514111231119
henricus	0.16506988671194767
debora	0.1005294042016863
foundry	0.06038438347829106
semiotics	0.037348794060623795
nram	0.04734338102149242
thomas	0.00010226313345075328
petraeus	0.32817344600359316
chamberlain	0.10126035890048561
teddy	0.0529670040892739
hybrid	0.00013635619638021785
that	0.0
murphy	0.009301498565237352
grunberger	0.24513927104750458
broad	0.0012287497467795973
hungary	0.012446801069136459
lukács	0.26980070594416433
vittorio	0.02360229924307183
desktop	0.00034097079705712425
tett	0.1983102534370668
twente	0.07435464763635585
chester	0.013113731501771933
ra	0.10014292567347403
valentina	0.0015364811565082006
proctor	0.018770989474440114
lyme	0.08728653191528032
patton	0.03634704648808716
alta	0.18537534719048457
physicians	0.00700933524308251
zapotec	0.04469084561985336
helepolis	0.20569066965515562
asi	1.1405066796923933
oas	0.1674690336960868
toronto	0.013113731501771933
suny	0.05991462195936521
tissa	0.34489052221611627
crusher	0.8427865110155931
waldseemüller	0.24424116398882678
second	0.0003068616682822258
earth	0.00010226313345075328
paley	0.013113731501771933
resorts	0.022847223164307037
missoula	0.020661322811691595
instruments	0.00023865144638868891
clue	0.014133656655736656
wallachians	0.8055124467703857
hölderlin	0.06900805665972805
devine	0.9619104707539762
kraków	0.020911605729195575
akkadû	0.25184362329535687
hibbard	0.13689476978707715
mastercard	0.07028845406965054
951	0.21616010809595868
luigi	0.08728653191528032
vaihinger	0.4964976816772347
herrmann	0.5228333027269945
hiro	0.023710274501217984
shepard	0.14357925210830735
ostrogorsky	0.21632834148249133
française	0.03214273623027668
haret	0.06262271615749777
reverend	0.07593500718702437
brout	0.19739645816307796
kálmán	0.03560649812568009
lem	0.02717973376683582
chukwuogo	1.1353559569995226
russian	0.0005798097372262339
stuart	0.006905432898337957
monks	0.00700933524308251
olympic	0.0287063814922107
activist	0.009928739360641481
planck	0.008988217556411205
angus	0.1368013530343179
manufacturer	0.00013635619638021785
kierkegaard	0.06900805665972805
yeang	0.007355856032154406
flamsteed	0.022703547873309
karim	0.8352579241006988
villard	0.11494315461758392
government	0.0009212362342949334
cnns	0.05745667600482611
rank	0.013394851007924381
frances	0.02710716994345842
orrin	0.036866182713379464
gessner	0.08458633274168077
knob	0.03060398244911842
francesco	0.05617471095189786
schrettinger	0.10776384194304223
ni	0.010836356163085748
britney	0.14206388437077097
kirchner	0.81386875029444
papanikolaou	0.15535989670914782
horst	0.4465585721635738
aerosonde	0.05258212770649586
appel	0.08128589332263464
elastic	0.02475542167797971
amiga	0.00811917640137288
uop	0.3844170189756787
chem	0.3555785686511228
newt	0.40618074619835487
denial	0.03221614638628364
hideous	0.09244254260061009
aumann	1.1825121427527625
ridge	0.03891167538398483
murders	0.06590281200793663
bunge	0.07072946396685298
yankee	0.04571204800733211
règles	0.2241954925526171
cpsu	0.009719558422871862
papal	0.010871302409888267
sufi	0.14064801325611928
cleaner	0.02252402057469069
spinozism	0.3043144189328043
saviour	0.4868756696361445
obayashi	0.16646777796290516
ebola	0.06793064984893125
laser	0.0010578820253705097
isa	0.0012287497467795973
urgent	0.11552088079791792
suppes	0.06964778350256529
sessions	0.004867055628459748
cycle	0.0002727552181996607
powerwall	0.05189020857675521
études	0.1031579743529017
estep	0.5518400906221426
rafael	0.022847223164307037
kershner	0.24796542718198125
glennie	0.06737304497164828
factory	0.001981367390971508
qiudong	0.2665773747570811
iwc	0.07878605500778271
woit	0.011465819247292768
mongolic	0.7293911644368667
blum	0.15785289906128172
adolphe	0.002803895064686367
iacocca	0.32817344600359316
dorrance	0.3567394741322857
gösta	0.2665773747570811
groove	0.0757320753194457
limit	0.00044331425974435004
muyo	0.8308488051956437
gallant	0.27068974306507393
xwb	0.2998047126138827
comte	0.015120689994012707
newton	0.0006480735666505912
bishop	0.02515251570015321
kappa	0.10567211252004034
brothertown	0.3217628131637762
cranwell	0.4477992780430602
believing	0.0012971156630016084
dermot	0.10855084514585113
richert	0.688098191018697
stalbridge	0.951727611445185
68	0.019091410060121366
ricardian	0.011920999541691017
frankenstein	0.010766472104377861
siegmund	0.3808797965195961
cpa	0.2746489320608783
flamininus	0.009510478190042792
reading	0.0010578820253705097
montague	0.1226950184430793
advancement	0.0025638301970958718
armstrong	0.007425193380733668
libet	0.051813396676678246
waltham	0.09855767300519704
gertrude	0.11592129575607119
christiane	0.0008529294581391132
squad	0.14277355468812136
wroughton	0.04681157628901722
bride	0.07374834503627264
thessaly	0.010976158025520563
englert	0.01607460138109062
balearic	1.0038342501906918
potter	0.03753455670595713
malczewski	0.2354193927666945
meurman	1.2215761655924051
fleck	0.11560983000087163
harris	0.010452132926464276
et	0.006524670167142403
mongolia	0.004075018531181
williamson	0.007772046271866953
rambo	1.4150415207175089
cosmos	0.0006139403106968927
waste	0.003696728187673477
grâce	1.1211605668431919
automobiles	0.001981367390971508
euler	0.015297182247387835
ponting	0.007563901296924956
université	0.05991462195936521
igor	0.01213124376811595
aom	0.05185180092854068
winning	0.010626737713885651
cheshire	0.013113731501771933
paracelsus	0.39157908453766616
oddball	0.004729206244060608
niels	0.01625148179810956
nighy	2.481988310348122
trilogy	0.009545317906230361
unionist	0.5193258904265885
practical	0.00023865144638868891
born	0.0005798097372262339
lasker	0.010626737713885651
siddeley	1.9749038322510164
marx	0.0020840981973412795
tinto	0.1874171187523256
schwarzschild	0.030092273692170563
sachdev	1.332915894023103
der	0.01427452415029101
pamela	0.21125403353417557
furtado	0.28013618914801947
ranger	0.005695072050689964
savile	0.24736257522246005
litt	0.07040868509018583
kruger	0.27748073776740584
gauthier	0.1694281469360898
shockley	0.009754414916481978
silberman	0.36892079284191376
cliquot	0.0912634237251066
biztalk	1.117571335819748
java	0.019447710418036484
virchow	0.03298770313250781
keanu	0.12518875568106586
rises	0.0024952646014524695
spss	0.08355224853031709
drinker	0.15312351583902997
ching	0.037051738999860966
octave	0.013605810119214594
ware	0.07068935364755377
rushdie	0.12206252870820969
wiggins	0.36016280916396515
kohut	0.14036539210824747
rees	0.0034218147542787983
marcelo	0.38392172014012355
bartlett	0.07972692789344195
262	0.0064900719212046985
cartesianism	0.04401137562690743
rockefeller	0.0008870815032873488
kindle	0.0010578820253705097
wales	0.0010920501920144237
via	0.0010578820253705097
horror	0.02776068124168032
fay	0.15575001079951895
willis	0.022308685730892328
lovell	0.21208638761615672
naïm	0.2875400459829985
selten	1.1825121427527625
tcl	0.18527089926263549
maimonides	0.1582943300481972
ghazni	0.12632702357045095
nathaniel	0.005487919897035167
azophi	0.10964627649366916
incredible	0.03140931634491394
el	0.013113731501771933
coulter	0.03727451124475754
aboriginal	0.004625847912232494
gunther	0.7634075438255123
globalfoundries	0.3993738884621034
1886	0.017811143709737194
cao	0.0887056597887575
camera	0.0025981170547226154
benedetto	0.10833209005035647
28	0.002803895064686367
going	0.0009895537555783278
lemaître	0.03133604243181565
thompson	0.009266678402308045
commodore	0.00811917640137288
vinci	0.023458373978489214
imf	0.05081607628348641
cv	1.3809617311452336
land	0.000682209505509041
1899	0.0869532923194918
video	0.0022211104177074083
tecumseh	0.00517737681487015
glutamic	0.07020831854365447
kooning	0.9288569085027523
jenseits	1.6237949722437177
homeland	0.04337062860745949
hanns	0.1996575725107801
oaxaca	0.06673665766934826
sirius	0.11922766889276142
vietnam	0.0020840981973412795
nt	0.01265730005471147
mitola	0.015261878058293704
eckhart	0.17164909054936955
cable	0.0016733206950655577
austro	0.007563901296924956
enescu	1.0898778453368083
sorokin	0.22299775272719916
vallombrosa	0.08649550498364068
doubleday	0.12251421307747727
cbm	0.04291890508724704
lake	0.0009553936515844624
tamil	0.007286529751872653
rollins	0.9332187913214661
alaska	0.0008870815032873488
malone	0.04863762445324145
phaenomenologie	0.1295760675649641
cumrun	0.11931738062245521
würzburg	0.1295760675649641
teg	0.2647551135325806
laurentiis	1.4150415207175089
medusa	0.46257526930398707
senior	0.00700933524308251
napoleonic	0.0010920501920144237
devaney	0.6985271421362326
ambassador	0.0881625043699635
bibliothek	0.1932282251590443
merrill	0.037200241132237404
vitoria	0.1226950184430793
niven	0.08641232274207183
spacewar	0.12314736145022959
daiwie	0.8514151620379493
latitudes	0.005418891130792226
starhawk	0.028560755040379825
lucca	0.347462109734097
viviani	0.0006480735666505912
records	0.002769591958005739
kantian	0.004970471388420564
letterman	0.23883210236796779
haiti	0.7928486513754307
16s	0.02497197340617784
romanians	0.06262271615749777
dharmakirti	0.22117895365208418
mmr	0.11614390813569711
romans	0.00700933524308251
gomes	0.14734311353312424
trenton	0.10671671791098451
arizona	0.009197046450595145
landsberg	0.11092044807638587
cooke	0.032179439757186595
leiber	0.6953044774147281
vice	0.00683617847594548
dionysus	0.2134771992893511
delanda	0.19879480692899026
rise	0.0007163481276940406
milli	0.03250991116075712
mbta	0.2632527961559087
coach	0.010626737713885651
rpi	0.19890255894093195
alfréd	0.2922574347065422
tu	0.0064900719212046985
matt	0.030896658380945432
jane	0.04370972985551478
tonight	0.040143611388870314
mcewan	0.531669827706804
3000	0.0018444307724940357
harz	0.3785918805051108
elder	0.000682209505509041
algeria	0.10476013937156742
ros	0.16807089703098996
shuffle	0.17622761525206146
pli	0.2251675166819554
raptor	0.27748073776740584
stigler	0.43937530054286744
dundee	0.0484851601785834
fry	0.053390762432286874
brook	0.013113731501771933
slavic	0.0879955161983769
discoveries	0.0009895537555783278
erlangen	0.1295760675649641
skeptics	0.014204084691552018
wolfson	0.20003557208370398
vista	0.007321191508697205
hubert	0.013816871753971343
regional	0.005384380861641091
vivian	0.18448833947031437
thunderball	1.103071538989515
schwarz	0.11931738062245521
ucsf	0.14734311353312424
hell	0.022919078637982378
essa	0.5357466463972396
cube	0.053969281875637445
murata	0.09864321456188554
witmer	0.16040960440280636
aeronautic	0.12619027379805792
gallese	0.5612936582631163
emirates	0.005695072050689964
nucleic	0.013676152601050146
master	0.0034218147542787983
brodmann	0.025730755921255098
mikamo	0.030896658380945432
ages	0.0007163481276940406
hume	0.004178245837907116
langdon	0.1684223695483897
standard	0.0002727552181996607
romm	0.3495151558425646
myanmar	0.015756398058585815
rittelmeyer	0.41815475614165193
shils	0.21409057029725156
separatist	0.7010883515363275
colonnade	0.03958320723106
nova	0.007563901296924956
sebastien	0.019875657059893144
1961	0.008153904679501313
rosemont	0.45454162098541173
nigel	0.001981367390971508
tom	0.0003068616682822258
jack	0.009754414916481978
programme	0.0005456818458171826
lodge	0.007425193380733668
lars	0.4016023631621267
urth	0.1747980059793225
blau	0.3403892435526118
archaeological	0.0012287497467795973
gannett	0.05204387314515294
copland	0.049209842659660594
scots	0.022919078637982378
modis	0.01157081851811975
hindi	0.075448129914167
klitzing	1.6534511652217323
voice	0.005142885731033242
dewdney	0.01827302686897164
albemuth	0.0951073235308748
steamworks	0.3157979161788434
nus	0.07278001803109341
uld	0.07801034667876736
halley	0.01600386938062432
higinbotham	0.12314736145022959
mihintale	0.34489052221611627
lilly	0.13326632434626617
sommers	0.00683617847594548
indigenous	0.006559271169582993
löf	0.2626283611354605
société	0.07145208390379167
borealis	0.00044331425974435004
perry	0.04730537336541392
tribune	0.055515778593587625
yamada	0.15785289906128172
information	0.00020455035242885103
diener	0.8732585739145183
19	0.001810203363255105
heike	0.25618691017651046
heesch	0.9606633931364063
christmas	0.002872509407494855
lehman	0.089207637669999
antilles	0.41895892267882145
sepp	0.05315957026185341
eero	0.14481439366819313
hennepin	0.24424116398882678
kazimierz	0.02717973376683582
dupont	0.11114051115781264
neumann	0.00839708041463311
zogby	0.4981043963544559
csc	0.08355224853031709
whigs	0.08247940650925317
heinz	0.030128804329522533
vsevelod	0.3306476504812282
wohlforth	0.1584906657124376
wittgensteinian	0.06321367349715533
guardian	0.021090467591574298
jonas	0.14424389180368663
corridor	0.03973257764763249
riddley	0.14595765061508384
hierax	0.39250374167607077
dent	0.04070473961444435
laurens	0.03239972608293582
antónio	0.025911613993207606
titchener	0.3887334369728057
heiligman	0.1574608922812843
mississippi	0.03973257764763249
geoffroy	0.8786376955386652
rmp	0.07318322526635354
150	0.00017045193589939058
tablet	0.0010578820253705097
supercharger	0.043935944539978206
crab	0.1542888863466223
malaya	0.1671183315517109
bellamy	0.07181384525907294
bobrow	0.10702186837506429
dnepr	0.09650971409363805
steen	1.0957867049473287
mojang	0.0638054360657575
brooks	0.030896658380945432
culham	0.054857844484564856
nikolić	0.0877868712354865
maida	0.10855084514585113
nemesis	0.030896658380945432
serkis	2.481988310348122
wikipedian	0.014838451490559661
wells	0.006974698366092958
renouvier	0.5507484407422036
padma	0.5805818883882454
smolensky	0.3870681953547158
brenda	0.02360229924307183
maillart	0.8026902282585371
gif	0.054857844484564856
dbpedia	0.04126659378126049
wakeman	0.2686603259053736
shack	0.7214222347655913
madame	0.2677122912964213
bradner	0.39673171979078564
person	0.0005798097372262339
giles	0.015756398058585815
yale	0.0034218147542787983
exoskeleton	0.030896658380945432
carmen	0.003937420278337877
simpson	0.010103133806185775
cornwall	0.009754414916481978
umass	0.06069784035361165
giorgione	0.1784836955562856
ertl	0.1942931949960437
paz	2.3343855891038783
novros	0.4595206613764188
avenzoar	0.17190219066837134
bradwardine	0.1800802735701241
homans	0.21409057029725156
jericho	0.1443389234193619
fa	0.36243394227685705
baghdad	0.03287739678253413
schienenzeppelin	1.1202604743305293
cosimo	0.0939209573791505
hippolytus	0.14897309804774714
murtagh	0.870720317233336
aragon	0.14614848637863048
critik	0.3043144189328043
pisistratus	0.2899255572216636
lapis	0.40818270847344823
word	0.001262931359634449
bvp	1.3299913410057862
phantom	0.06297719405657067
mowgli	0.32005018071666075
tv	0.00811917640137288
winograd	0.04997397496183862
loren	0.8786376955386652
bray	0.815648648203426
maxwellian	0.44818174788891874
wolfram	0.03887439848752808
castro	0.0020840981973412795
krishna	0.020089788619118136
brihanmumbai	1.0199470225159577
landé	0.017101512045471317
ber	0.1298517517565553
gottfredson	0.4540565383013348
maryland	0.021269403147606957
nyu	0.0298001391604097
savoy	0.29817636082878346
gurney	0.2598914633346141
vladimirescu	0.5268276304147868
dolto	0.025586123672177667
lex	0.891985548549626
page	0.0023581658766446646
hasegawa	0.07492129475743724
georgette	0.2878044566346383
blood	0.001399684720412773
pro	0.0008870815032873488
florey	0.040629880615396144
s	0.0
sheraz	0.157754864189104
templeton	0.11374571183586321
grubbs	0.2467004031763835
alhazen	0.07780644297911904
saint	0.01125589683190944
select	0.00034097079705712425
tres	0.36463808793486613
joshua	0.030896658380945432
alanine	0.44541644269031755
centauri	0.250931558944942
mascot	0.08425515782760341
dangerous	0.0033187670655990863
afghan	0.3057592019080418
foggi	0.5331796108197181
palestinian	0.05358351663273627
informer	0.5411636217688759
guericke	0.04871387666692223
lettvin	0.06317425131386656
anil	2.096637428984105
blanchard	0.08529091906718025
onnes	0.09206319086715548
ecklund	0.16812108997896877
й	0.7579075854290722
patents	0.004315920425176185
arnold	0.015509067671286713
méliès	0.10091622696338005
myhrvold	0.5518400906221426
finding	0.0026666988917231063
chua	0.016216099951016527
differenz	0.1295760675649641
gamecube	0.087578326462258
mems	0.005971428714105693
aquatimer	0.07878605500778271
aristoteles	0.14414888097812645
fiona	0.006144240972922963
mazarin	0.10776384194304223
liberties	0.0020498518950798545
randi	0.019376426957572267
ballard	0.013113731501771933
heaviside	0.4016023631621267
nebraska	0.12107047359903443
garner	0.09676518144330054
casey	0.396986712154645
nano	0.0022896327406490002
venturi	0.02360229924307183
alias	0.04194177967250238
paycheck	0.07504281538927145
principia	0.00680155540565939
norte	0.41895892267882145
murch	0.4595206613764188
rim	0.00017045193589939058
wheatley	0.060188587757061575
14th	0.0006480735666505912
röntgen	0.4039287155179474
satyendra	0.01625148179810956
conquest	0.0010920501920144237
stmicroelectronics	0.1813203776329171
sigmund	0.015509067671286713
beware	0.830156702289164
jews	0.032326284891942614
skylon	0.17388145027809465
abides	0.14595765061508384
schubert	0.10885728751261252
maclaurin	0.2632527961559087
pastry	0.6233651904353591
iri	0.016605458899703843
raf	0.12228831217152393
penfield	0.1271027533477331
norris	0.12820026552134126
avenue	0.0036279835129113154
rahman	0.1625352318573549
archangel	0.3569720280772819
fichtean	0.06900805665972805
living	0.0007163481276940406
dragons	0.002015608293098609
sidney	0.019554657551407572
potsdam	0.19917205599078577
régime	0.012446801069136459
edd	0.1922189169980624
goddard	0.08342832372368277
wellesley	0.01213124376811595
ehrenfest	0.08711988015502234
ogg	0.1036769481034497
frs	0.11846586647977778
pedanius	0.16741891604766662
engels	0.06900805665972805
meltzoff	0.2731759861552956
paternoster	0.2805911860276707
brandon	0.11846586647977778
brooklyn	0.07792877371047659
mogg	0.1690255564257738
infantry	0.033760633047104936
levinson	0.020768569257946776
united	3.408503568071274e-05
enterprises	0.009023015399617461
balint	0.025586123672177667
lynch	0.0809572246989427
fellowships	0.02374627222032375
bengali	0.007286529751872653
harvia	2.415041520717509
gisela	0.11592129575607119
carrère	1.1400358997201105
deleuze	0.19879480692899026
portland	0.0020840981973412795
huff	0.2826119219718819
ford	0.0008870815032873488
forum	0.009963612647840769
poetry	0.0005798097372262339
saber	0.030896658380945432
selma	0.025586123672177667
dahrendorf	0.18673546110984882
ekman	0.03320839991810077
ign	0.031226154737077683
lib	0.019055796096273243
destroyer	0.06622027874861067
dildo	0.06824960293911665
macintosh	0.049209842659660594
leibnitz	0.022631728048124095
massacres	0.05358351663273627
psp	0.10798231092591942
feyerabend	0.00047743410749755106
hořava	0.18480119419526403
afghanistan	0.009510478190042792
beauchamp	0.17048672608244356
next	0.0
intellectuals	0.0033874628078972113
defoe	0.06693542854649807
nicomachus	0.021090467591574298
rome	0.009510478190042792
brouncker	0.12989771614056425
und	0.00860562518786161
ka	0.02504418131754269
36	0.0009553936515844624
cricket	0.08728653191528032
rio	0.09997126777325377
lucasarts	0.1394246477094195
wornum	0.5768351627924052
houser	0.414687139235664
gernsback	0.14887704707270055
neveu	0.11931738062245521
brachman	0.6148576807428436
space	0.0003068616682822258
ozzie	0.6419419907840199
ami	0.033613302206271
eugenics	0.037943514430045906
robb	0.04537138033508311
forstall	0.048523271229628274
illinois	0.008362332686334977
keil	0.03442424104330718
punta	0.02497197340617784
continuum	0.004556956020923152
machi	0.19301554421360717
bergslagen	1.901117618090098
poovey	0.04299415971954472
marsilio	0.3990320588640521
gerry	0.11864499392381167
kaifeng	0.11494315461758392
bergman	0.02446685390530093
tapping	0.03239972608293582
newtype	0.950509393305867
encephalopathy	0.0033531135784805096
nalimov	0.0574177729294292
julius	0.02482759359038561
frazer	0.5031776094180602
fashion	0.0019128936845776465
lawnmarket	0.15017553107099046
bakr	0.23553662707214468
mccarter	0.4363859526635039
bonaparte	0.4088812120126905
gross	0.004453638670155612
levchin	0.020375461697600315
medal	0.01399283483806211
key	0.00044331425974435004
benn	0.02234456745784328
algernon	0.3510422125561842
bmw	0.03184921963084489
athens	0.008431830923305638
orthodox	0.015120689994012707
luciano	0.1457668986709155
tim	0.001810203363255105
development	0.0005798097372262339
banting	1.0185219368011402
vinton	0.20410634939065067
fatih	1.1252342291622763
within	0.0002727552181996607
josip	0.2437031898869848
chungará	0.41895892267882145
jamie	0.06622027874861067
ștefănescu	0.13266451981946764
sci	0.0029411345924213305
marion	0.11609937653023354
pot	0.05262059999973121
duff	0.007980291052602694
wiles	0.20843590308110096
nazis	0.03155590126973926
simplicio	0.40453388360100334
wilkie	0.2978378879865374
lausanne	0.010417220391222764
sukhumi	1.2545913655629561
zimmer	0.11994588215313451
sutcliffe	0.07265912882171072
morris	0.04427548765219015
vera	0.10458664711642762
chanakya	0.1226950184430793
llinas	0.027216020225636496
wolff	0.0023924365006043175
sierra	0.045598462422297724
wikipedia	0.0013313026573045113
courage	0.07378873888663916
payette	0.9594198862541949
trip	0.0033874628078972113
anachronism	0.2201592165967985
spain	0.0008870815032873488
boyneburg	0.057106673717055134
shona	2.096637428984105
origen	0.3989466434872593
after	0.00020455035242885103
svg	0.01664087248327655
mourou	0.7014309901986001
guy	0.01600386938062432
holyoak	0.08520796720332326
gibraltar	0.2526356314077878
alita	0.058430387192282364
torsten	0.12035039968169504
culshaw	0.05020347707140872
specsavers	0.12655503558907805
école	0.03214273623027668
delillo	0.9288569085027523
traumatic	0.001981367390971508
biosphere	0.012938124171772968
backed	0.003696728187673477
maureen	0.045295712684067874
rometty	0.08524944115473741
tokyo	0.0017075373176479829
dinu	0.13266451981946764
elmer	0.021806652585511614
stella	0.27851508057703056
dl	0.015473746254333945
xsan	0.3555785686511228
statue	0.003937420278337877
finsen	0.3109587350246227
copleston	0.08140920821113622
pynchon	0.0763411556145522
mcgann	0.7634075438255123
lorentzian	0.16392497538536058
florian	0.1306798558924427
seasons	0.046015088216332996
sox	0.2460993034514918
stith	0.2053077180181585
oceans	0.008015008226121598
wxny	0.36804495804128545
basel	0.1110084599283242
crowther	0.03449803789682425
bagheera	0.32005018071666075
hacking	0.02245223042957251
actor	0.018201935940362495
roscoe	0.10977791412495837
task	0.0019128936845776465
restivo	0.009649853827279835
movie	0.026527095417746487
ninety	0.07181384525907294
harbisson	0.030896658380945432
irwin	0.020304025809306524
fyodorovich	0.18725971815311437
galaxian	0.45619496665984627
florida	0.0032157438218699545
stoke	1.1632295477237093
reine	0.13984773053090027
outside	0.0011945708240135087
clifford	0.0020840981973412795
syndicate	0.4234538342781413
vincent	0.004625847912232494
haytham	0.02205759661604584
swanson	0.1005294042016863
à	0.0912634237251066
dublin	0.0416415674549635
softball	0.08728653191528032
worker	0.0008870815032873488
dungeon	0.005246367201338167
brunet	0.08458633274168077
maher	0.0763411556145522
adams	0.03690328762876825
m16	0.08858025592382054
korzeniowski	0.02717973376683582
reno	0.05189020857675521
pole	0.007563901296924956
rochester	0.005487919897035167
kernberg	0.23442417683042513
giartosio	0.28628628910584986
bluth	0.24796542718198125
divinity	0.012096195994873033
panopolis	0.06669691440856523
innis	0.05250519334280431
tunes	0.018557507011398244
titians	0.20100908440594417
itri	0.11842109616048623
unaware	0.036717794745111484
jerry	0.02823327395267239
schönborn	0.057106673717055134
queen	0.002872509407494855
lagoon	0.07801034667876736
ocimum	1.8427865110155932
vaux	0.2680280729448161
hrl	0.025658433775891748
resident	0.011710857046347434
anti	0.0005798097372262339
bensonhurst	0.07792877371047659
urbe	0.2736237454369237
uia	0.1586870901761674
pinker	0.00517737681487015
threadneedle	0.06570451307663275
cheat	0.00020455035242885103
chiron	0.1746451123034243
head	3.408503568071274e-05
gompertz	0.1341473876089072
gondry	0.07137173339812253
echo	0.05772909515201042
atheists	0.16812108997896877
hava	0.2462795460280168
mission	0.0018444307724940357
ethiopians	0.15824525999765032
rhythm	0.0024952646014524695
herbie	0.019091410060121366
trafalgar	0.019661631027518854
eichmanns	0.824886907700017
cockerill	0.10523760074602262
huangdi	0.1387673370167382
canaan	0.07189427761079893
glendale	0.048523271229628274
employment	0.0025295460461483023
fuji	0.3103314942292186
jeremy	0.014908993922600314
bridger	0.0703285273782744
tribe	0.06511015896456634
pérez	0.14777398501609135
delhi	0.010138021100408923
mott	0.1563358397758089
schumer	0.036866182713379464
felten	0.05671811282336854
rudolph	0.07366756860492221
alice	0.014063240039140916
goeppert	0.01859308013521741
catalogue	0.004901524812326685
mts	0.5427068318837613
gassendi	0.02710716994345842
weekly	0.0033874628078972113
foreign	0.0020498518950798545
370	0.03298770313250781
sculptor	0.008431830923305638
pie	0.14529038503752406
baum	0.033576477304234825
himmelfarb	0.11592129575607119
soto	0.0006480735666505912
alexandria	0.009510478190042792
chan	0.07354643212087622
ratliff	0.041454040148667465
vygotsky	0.0700881429725598
wadowice	0.22734817537453864
jim	0.0008870815032873488
ponte	0.08079298361467328
esbaran	0.14367413838395318
mesopotamians	0.09813021777196523
pentagon	0.0021183472003087106
broderick	0.08132699439510209
sr22	0.2814374469961446
viatcheslav	1.198902558940932
tippett	0.030896658380945432
pci	0.015650382073217915
topics	0.0023581658766446646
nara	0.16741891604766662
cannes	0.13266451981946764
kean	0.13890810558214434
encounter	0.00047743410749755106
dynamite	0.12550717008373719
regis	0.23883210236796779
heisenberg	0.0026666988917231063
chrysler	0.006282540307553466
chellis	0.1684223695483897
chobits	0.8427865110155931
sørensen	1.5624121737868428
governments	0.0025295460461483023
virtual	0.001262931359634449
barracks	0.14945367182911118
scholastic	0.014908993922600314
current	0.0011603945909128203
kim	0.004798125466914591
fernand	0.10833209005035647
boltzmann	0.0026666988917231063
kare	0.08342832372368277
gm	0.022703547873309
associate	0.0032157438218699545
creators	0.012376657407205288
erasistratus	0.027724349248359856
conduitt	0.08699493328811306
gdańsk	0.007737348514336168
bolzano	0.0869532923194918
stenger	0.20706111724834605
strip	0.05204387314515294
gabora	0.43536309825622016
bain	0.06329252860075887
zeuxis	0.008431830923305638
vernon	0.0017417566362571118
rybka	0.0574177729294292
chanel	0.05035654588325084
punk	0.07504281538927145
marvin	0.005487919897035167
2015	0.0010578820253705097
lyotard	0.026998346936356603
pathfinder	0.030896658380945432
iwakura	0.09855767300519704
alter	0.0022896327406490002
iec	0.018628656173074895
leibniz	0.012481877148944205
evangelion	0.07719530565527305
chambre	0.8383006895868496
principal	0.002426709829107619
administrator	0.017491665961288882
palais	0.07772490829721175
ord	0.4983190747977315
hurwitz	0.032252856118092296
holly	0.0014680775523499504
dickens	0.1702344492923679
grenadier	0.726839699797885
hardwick	0.15917854036089893
martinière	0.15531115707811038
purdue	0.05964082887844377
erewhon	0.11250739679187995
bakunin	0.06900805665972805
kimball	0.07265912882171072
grigorenko	0.10684747042797495
federative	0.0020498518950798545
magdeburg	0.04871387666692223
toh	0.05632989926225138
hobbit	0.32005018071666075
johan	0.04593930833795139
universum	0.2552043430562536
newell	0.00680155540565939
superman	0.05204387314515294
grauman	0.04890456579486106
health	0.0009895537555783278
bukharin	0.047951956327808
mach	0.0026666988917231063
hirsch	0.13712839961782483
staff	0.0007846334237315082
slate	0.0010920501920144237
schmitt	0.00517737681487015
battle	0.003593615255709522
logico	0.08009565112082925
fire	0.000682209505509041
airbus	0.03731165106450081
